activity_id,opportunity_id,activity_type,activity_date
ACT002619,OPP01079,meeting_f2f,2025-06-27
ACT002620,OPP01080,linkedin,2025-06-08
ACT002621,OPP01080,call,2025-06-26
ACT002622,OPP01084,linkedin,2025-06-05
ACT002623,OPP01084,linkedin,2025-06-15
ACT002624,OPP01084,call,2025-05-28
ACT002625,OPP01085,call,2025-05-30
ACT002626,OPP01085,meeting_f2f,2025-06-23
ACT002627,OPP01085,call,2025-07-10
ACT002628,OPP01086,call,2025-06-14
ACT002629,OPP01086,meeting_online,2025-06-19
ACT002630,OPP01086,call,2025-05-23
ACT002631,OPP01086,meeting_f2f,2025-05-28
ACT002632,OPP01087,call,2025-06-07
ACT002633,OPP01087,meeting_f2f,2025-06-13
ACT002634,OPP01088,,2025-06-24
ACT002635,OPP01089,call,2025-07-20
ACT002636,OPP01090,linkedin,2025-05-30
ACT002637,OPP01090,meeting_f2f,2025-06-24
ACT002638,OPP01090,call,2025-06-30
ACT002639,OPP01091,linkedin,2025-07-07
ACT002640,OPP01091,linkedin,2025-06-22
ACT002641,OPP01091,call,2025-08-05
ACT002642,OPP01092,meeting_online,2025-05-19
ACT002643,OPP01093,call,2025-06-27
ACT002644,OPP01093,call,2025-06-20
ACT002645,OPP01094,meeting_f2f,2025-07-17
ACT002646,OPP01094,meeting_online,2025-05-13
ACT002647,OPP01094,meeting_online,2025-05-16
ACT002648,OPP01095,call,2025-05-28
ACT002649,OPP01097,call,2025-06-20
ACT002650,OPP01099,call,2025-08-01
ACT002651,OPP01099,linkedin,2025-08-11
ACT002652,OPP01099,linkedin,2025-08-21
ACT002653,OPP01100,linkedin,2025-05-08
ACT002654,OPP01100,call,2025-09-22
ACT002655,OPP01100,meeting_online,2025-08-31
ACT002656,OPP01100,meeting_online,2025-06-18
ACT002657,OPP01100,call,2025-08-16
ACT002658,OPP01101,meeting_f2f,2025-08-10
ACT002659,OPP01102,call,2025-05-18
ACT002660,OPP01102,call,2025-05-15
ACT002661,OPP01102,meeting_f2f,2025-07-03
ACT002662,OPP01102,,2025-05-18
ACT002663,OPP01102,call,2025-06-18
ACT002664,OPP01103,call,2025-05-21
ACT002665,OPP01103,call,2025-05-19
ACT002666,OPP01104,meeting_online,2025-06-26
ACT002667,OPP01105,meeting_f2f,2025-07-14
ACT002668,OPP01105,call,2025-08-06
ACT002669,OPP01105,call,2025-05-29
ACT002670,OPP01105,meeting_f2f,2025-07-06
ACT002671,OPP01105,call,2025-07-03
ACT002672,OPP01105,linkedin,2025-06-07
ACT002673,OPP01107,meeting_online,2025-06-16
ACT002674,OPP01108,call,2025-05-30
ACT002675,OPP01109,call,2025-02-04
ACT002676,OPP01109,linkedin,2025-07-10
ACT002677,OPP01109,meeting_f2f,2025-03-18
ACT002678,OPP01110,call,2025-07-05
ACT002679,OPP01110,linkedin,2025-07-19
ACT002680,OPP01110,call,2025-07-13
ACT002681,OPP01110,call,2025-07-30
ACT002682,OPP01111,linkedin,2025-07-01
ACT002683,OPP01111,call,2025-07-07
ACT002684,OPP01112,linkedin,2025-09-14
ACT002685,OPP01112,call,2025-08-05
ACT002686,OPP01112,meeting_f2f,2025-09-09
ACT002687,OPP01113,meeting_f2f,2025-06-18
ACT002688,OPP01113,linkedin,2025-06-15
ACT002689,OPP01113,call,2025-07-02
ACT002690,OPP01114,call,2025-08-29
ACT002691,OPP01116,call,2025-07-09
ACT002692,OPP01117,meeting_f2f,2025-08-03
ACT002693,OPP01117,meeting_online,2025-07-07
ACT002694,OPP01117,meeting_online,2025-07-26
ACT002695,OPP01118,meeting_f2f,2025-07-03
ACT002696,OPP01118,call,2025-08-02
ACT002697,OPP01118,call,2025-08-07
ACT002698,OPP01118,meeting_online,2025-06-26
ACT002699,OPP01118,call,2025-07-31
ACT002700,OPP01118,linkedin,2025-07-17
ACT002701,OPP01119,call,2025-07-03
ACT002702,OPP01119,linkedin,2025-08-20
ACT002703,OPP01119,call,2025-07-17
ACT002704,OPP01119,meeting_f2f,2025-08-11
ACT002705,OPP01120,call,2025-07-20
ACT002706,OPP01120,meeting_online,2025-08-10
ACT002707,OPP01120,call,2025-07-06
ACT002708,OPP01120,call,2025-07-18
ACT002709,OPP01120,call,2025-06-19
ACT002710,OPP01120,call,2025-06-28
ACT002711,OPP01121,meeting_f2f,2025-07-07
ACT002712,OPP01121,call,2025-07-20
ACT002713,OPP01121,meeting_online,2025-07-05
ACT002714,OPP01121,meeting_f2f,2025-07-21
ACT002715,OPP01121,call,2025-08-08
ACT002716,OPP01122,linkedin,2025-07-03
ACT002717,OPP01122,call,2025-07-03
ACT002718,OPP01123,call,2025-06-23
ACT002719,OPP01123,call,2025-09-18
ACT002720,OPP01123,call,2025-07-20
ACT002721,OPP01124,meeting_online,2025-06-13
ACT002722,OPP01124,meeting_online,2025-08-21
ACT002723,OPP01124,call,2025-08-31
ACT002724,OPP01124,call,2025-09-01
ACT002725,OPP01124,call,2025-07-24
ACT002726,OPP01125,call,2025-09-17
ACT002727,OPP01125,call,2025-07-02
ACT002728,OPP01125,linkedin,2025-07-04
ACT002729,OPP01125,linkedin,2025-08-03
ACT002730,OPP01125,linkedin,2025-07-21
ACT002731,OPP01126,call,2025-07-10
ACT002732,OPP01126,call,2025-06-19
ACT002733,OPP01126,meeting_online,2025-07-23
ACT002734,OPP01126,call,2025-07-05
ACT002735,OPP01127,call,2025-06-22
ACT002736,OPP01127,linkedin,2025-07-04
ACT002737,OPP01127,call,2025-07-08
ACT002738,OPP01127,meeting_f2f,2025-06-20
ACT002739,OPP01127,linkedin,2025-07-23
ACT002740,OPP01127,call,2025-07-23
ACT002741,OPP01128,call,2025-07-14
ACT002742,OPP01129,call,2025-06-23
ACT002743,OPP01129,call,2025-07-06
ACT002744,OPP01129,linkedin,2025-07-12
ACT002745,OPP01129,call,2025-07-04
ACT002746,OPP01129,call,2025-07-09
ACT002747,OPP01129,meeting_f2f,2025-07-15
ACT002748,OPP01132,linkedin,2025-07-17
ACT002749,OPP01132,call,2025-06-18
ACT002750,OPP01132,call,2025-07-04
ACT002751,OPP01133,meeting_online,2025-07-21
ACT002752,OPP01133,meeting_f2f,2025-07-16
ACT002753,OPP01133,meeting_online,2025-06-25
ACT002754,OPP01133,call,2025-06-17
ACT002755,OPP01133,call,2025-07-08
ACT002756,OPP01135,meeting_f2f,2025-08-04
ACT002757,OPP01136,linkedin,2025-06-25
ACT002758,OPP01137,linkedin,2025-09-04
ACT002759,OPP01137,meeting_f2f,2025-09-27
ACT002760,OPP01137,call,2025-06-25
ACT002761,OPP01138,call,2025-06-20
ACT002762,OPP01138,linkedin,2025-07-23
ACT002763,OPP01138,call,2025-08-19
ACT002764,OPP01139,call,2025-06-21
ACT002765,OPP01140,meeting_online,2025-09-02
ACT002766,OPP01140,linkedin,2025-07-29
ACT002767,OPP01140,meeting_online,2025-07-27
ACT002768,OPP01141,call,2025-07-16
ACT002769,OPP01141,call,2025-06-09
ACT002770,OPP01141,call,2025-07-16
ACT002771,OPP01142,linkedin,2025-07-26
ACT002772,OPP01142,linkedin,2025-07-03
ACT002773,OPP01142,meeting_online,2025-06-30
ACT002774,OPP01142,linkedin,2025-07-08
ACT002775,OPP01142,linkedin,2025-06-27
ACT002776,OPP01142,linkedin,2025-06-30
ACT002777,OPP01143,meeting_online,2025-07-04
ACT002778,OPP01143,call,2025-06-07
ACT002779,OPP01143,meeting_f2f,2025-06-19
ACT002780,OPP01143,meeting_online,2025-08-09
ACT002781,OPP01144,call,2025-07-19
ACT002782,OPP01144,call,2025-07-25
ACT002783,OPP01144,call,2025-07-15
ACT002784,OPP01145,call,2025-06-13
ACT002785,OPP01145,call,2025-07-28
ACT002786,OPP01145,call,2025-08-13
ACT002787,OPP01146,call,2025-09-21
ACT002788,OPP01147,call,2025-09-26
ACT002789,OPP01147,call,2025-11-13
ACT002790,OPP01147,linkedin,2025-10-19
ACT002791,OPP01147,call,2025-08-28
ACT002792,OPP01147,meeting_f2f,2025-11-19
ACT002793,OPP01148,linkedin,2025-08-27
ACT002794,OPP01148,call,2025-07-14
ACT002795,OPP01149,linkedin,2025-08-26
ACT002796,OPP01149,meeting_online,2025-06-26
ACT002797,OPP01150,meeting_f2f,2025-08-23
ACT002798,OPP01150,call,2025-07-30
ACT002799,OPP01151,meeting_online,2025-06-14
ACT002800,OPP01151,call,2025-06-14
ACT002801,OPP01151,call,2025-08-02
ACT002802,OPP01151,call,2025-06-04
ACT002803,OPP01151,meeting_online,2025-07-12
ACT002804,OPP01151,call,2025-07-25
ACT002805,OPP01152,call,2025-07-21
ACT002806,OPP01152,call,2025-07-10
ACT002807,OPP01155,meeting_f2f,2025-09-17
ACT002808,OPP01155,call,2025-09-14
ACT002809,OPP01155,call,2025-09-17
ACT002810,OPP01155,meeting_f2f,2025-09-12
ACT002811,OPP01155,meeting_online,2025-09-17
ACT002812,OPP01155,meeting_f2f,2025-09-17
ACT002813,OPP01156,call,2025-06-26
ACT002814,OPP01156,linkedin,2025-06-26
ACT002815,OPP01156,meeting_f2f,2025-07-17
ACT002816,OPP01156,call,2025-06-20
ACT002817,OPP01156,call,2025-06-24
ACT002818,OPP01156,call,2025-06-29
ACT002819,OPP01157,call,2025-08-11
ACT002820,OPP01157,call,2025-06-30
ACT002821,OPP01158,meeting_f2f,2025-07-15
ACT002822,OPP01158,call,2025-08-28
ACT002823,OPP01159,meeting_online,2025-06-30
ACT002824,OPP01159,linkedin,2025-06-21
ACT002825,OPP01159,linkedin,2025-06-24
ACT002826,OPP01160,call,2025-07-18
ACT002827,OPP01160,call,2025-07-29
ACT002828,OPP01160,meeting_online,2025-07-07
ACT002829,OPP01160,call,2025-07-28
ACT002830,OPP01161,call,2025-09-05
ACT002831,OPP01161,call,2025-08-23
ACT002832,OPP01162,call,2025-06-27
ACT002833,OPP01162,meeting_f2f,2025-07-15
ACT002834,OPP01164,linkedin,2025-07-10
ACT002835,OPP01164,call,2025-07-27
ACT002836,OPP01164,meeting_online,2025-06-23
ACT002837,OPP01165,call,2025-06-21
ACT002838,OPP01165,meeting_online,2025-07-13
ACT002839,OPP01165,meeting_online,2025-07-14
ACT002840,OPP01165,meeting_online,2025-06-20
ACT002841,OPP01166,call,2025-06-03
ACT002842,OPP01166,meeting_online,2025-06-15
ACT002843,OPP01166,call,2025-07-19
ACT002844,OPP01166,linkedin,2025-06-29
ACT002845,OPP01167,call,2025-08-16
ACT002846,OPP01167,call,2025-08-15
ACT002847,OPP01167,call,2025-08-26
ACT002848,OPP01168,meeting_f2f,2025-07-02
ACT002849,OPP01168,meeting_online,2025-09-21
ACT002850,OPP01168,linkedin,2025-08-10
ACT002851,OPP01169,call,2025-06-18
ACT002852,OPP01169,meeting_f2f,2025-06-11
ACT002853,OPP01169,meeting_online,2025-09-07
ACT002854,OPP01170,meeting_f2f,2025-08-31
ACT002855,OPP01170,linkedin,2025-08-21
ACT002856,OPP01170,call,2025-07-19
ACT002857,OPP01170,call,2025-07-19
ACT002858,OPP01171,meeting_online,2025-07-09
ACT002859,OPP01171,call,2025-06-16
ACT002860,OPP01172,call,2025-06-27
ACT002861,OPP01172,call,2025-07-06
ACT002862,OPP01172,call,2025-07-15
ACT002863,OPP01173,meeting_online,2025-07-10
ACT002864,OPP01173,meeting_online,2025-08-07
ACT002865,OPP01173,call,2025-07-14
ACT002866,OPP01174,call,2025-06-18
ACT002867,OPP01174,linkedin,2025-07-17
ACT002868,OPP01175,call,2025-06-27
ACT002869,OPP01175,linkedin,2025-06-14
ACT002870,OPP01177,call,2025-08-04
ACT002871,OPP01177,call,2025-07-02
ACT002872,OPP01177,call,2025-07-23
ACT002873,OPP01177,meeting_f2f,2025-08-28
ACT002874,OPP01178,call,2025-06-12
ACT002875,OPP01179,meeting_online,2025-07-24
ACT002876,OPP01179,meeting_f2f,2025-08-02
ACT002877,OPP01179,meeting_f2f,2025-07-23
ACT002878,OPP01180,meeting_online,2025-07-15
ACT002879,OPP01182,linkedin,2025-07-27
ACT002880,OPP01182,linkedin,2025-08-03
ACT002881,OPP01183,meeting_f2f,2025-06-26
ACT002882,OPP01183,call,2025-06-20
ACT002883,OPP01183,call,2025-08-10
ACT002884,OPP01183,linkedin,2025-07-07
ACT002885,OPP01183,call,2025-06-29
ACT002886,OPP01183,meeting_online,2025-07-30
ACT002887,OPP01184,linkedin,2025-06-18
ACT002888,OPP01186,call,2025-07-01
ACT002889,OPP01186,call,2025-07-05
ACT002890,OPP01187,call,2025-07-01
ACT002891,OPP01187,call,2025-08-17
ACT002892,OPP01187,meeting_f2f,2025-08-14
ACT002893,OPP01187,meeting_f2f,2025-08-18
ACT002894,OPP01187,meeting_f2f,2025-07-05
ACT002895,OPP01188,meeting_f2f,2025-09-18
ACT002896,OPP01189,meeting_f2f,2025-07-27
ACT002897,OPP01189,linkedin,2025-10-02
ACT002898,OPP01189,meeting_online,2025-09-18
ACT002899,OPP01189,meeting_online,2025-07-03
ACT002900,OPP01189,call,2025-10-06
ACT002901,OPP01189,meeting_online,2025-08-24
ACT002902,OPP01190,meeting_f2f,2025-06-17
ACT002903,OPP01190,linkedin,2025-07-07
ACT002904,OPP01191,call,2025-10-01
ACT002905,OPP01191,call,2025-07-29
ACT002906,OPP01191,linkedin,2025-06-15
ACT002907,OPP01191,call,2025-09-17
ACT002908,OPP01191,call,2025-08-03
ACT002909,OPP01192,call,2025-06-26
ACT002910,OPP01192,meeting_online,2025-08-16
ACT002911,OPP01192,call,2025-08-06
ACT002912,OPP01192,call,2025-07-31
ACT002913,OPP01193,call,2025-08-28
ACT002914,OPP01193,meeting_online,2025-07-19
ACT002915,OPP01193,call,2025-06-09
ACT002916,OPP01194,call,2025-06-30
ACT002917,OPP01194,call,2025-06-23
ACT002918,OPP01194,call,2025-06-26
ACT002919,OPP01195,call,2025-10-02
ACT002920,OPP01195,call,2025-08-17
ACT002921,OPP01195,call,2025-08-22
ACT002922,OPP01195,call,2025-07-17
ACT002923,OPP01196,meeting_online,2025-07-19
ACT002924,OPP01196,call,2025-06-24
ACT002925,OPP01196,meeting_f2f,2025-07-11
ACT002926,OPP01197,linkedin,2025-07-28
ACT002927,OPP01197,call,2025-07-09
ACT002928,OPP01197,call,2025-07-23
ACT002929,OPP01198,meeting_online,2025-08-21
ACT002930,OPP01198,call,2025-07-01
ACT002931,OPP01198,meeting_f2f,2025-07-25
ACT002932,OPP01199,meeting_online,2025-07-04
ACT002933,OPP01199,call,2025-06-22
ACT002934,OPP01201,meeting_f2f,2025-07-22
ACT002935,OPP01201,call,2025-08-11
ACT002936,OPP01203,call,2025-08-01
ACT002937,OPP01203,call,2025-07-12
ACT002938,OPP01204,call,2025-09-23
ACT002939,OPP01205,call,2025-07-30
ACT002940,OPP01205,call,2025-06-29
ACT002941,OPP01205,meeting_online,2025-09-16
ACT002942,OPP01205,meeting_online,2025-07-12
ACT002943,OPP01205,call,2025-08-22
ACT002944,OPP01205,meeting_f2f,2025-08-23
ACT002945,OPP01206,linkedin,2025-09-17
ACT002946,OPP01206,call,2025-09-24
ACT002947,OPP01206,call,2025-08-23
ACT002948,OPP01207,meeting_online,2025-07-22
ACT002949,OPP01208,meeting_f2f,2025-07-15
ACT002950,OPP01209,meeting_online,2025-07-20
ACT002951,OPP01210,call,2025-06-21
ACT002952,OPP01210,linkedin,2025-08-03
ACT002953,OPP01210,call,2025-08-18
ACT002954,OPP01211,call,2025-11-06
ACT002955,OPP01211,linkedin,2025-11-06
ACT002956,OPP01211,meeting_online,2025-11-06
ACT002957,OPP01211,linkedin,2025-11-06
ACT002958,OPP01211,linkedin,2025-11-06
ACT002959,OPP01211,call,2025-11-06
ACT002960,OPP01212,meeting_f2f,2025-07-16
ACT002961,OPP01212,call,2025-07-28
ACT002962,OPP01212,call,2025-08-16
ACT002963,OPP01212,linkedin,2025-06-26
ACT002964,OPP01212,call,2025-07-01
ACT002965,OPP01212,call,2025-07-01
ACT002966,OPP01214,call,2025-07-06
ACT002967,OPP01214,call,2025-07-01
ACT002968,OPP01214,meeting_f2f,2025-07-10
ACT002969,OPP01214,linkedin,2025-06-25
ACT002970,OPP01214,call,2025-07-16
ACT002971,OPP01215,call,2025-08-11
ACT002972,OPP01215,meeting_online,2025-06-08
ACT002973,OPP01215,call,2025-08-15
ACT002974,OPP01215,meeting_online,2025-08-30
ACT002975,OPP01217,linkedin,2025-06-23
ACT002976,OPP01217,linkedin,2025-06-21
ACT002977,OPP01218,call,2025-08-16
ACT002978,OPP01218,call,2025-07-26
ACT002979,OPP01218,meeting_f2f,2025-08-13
ACT002980,OPP01218,meeting_online,2025-08-21
ACT002981,OPP01219,linkedin,2025-07-02
ACT002982,OPP01220,call,2025-06-27
ACT002983,OPP01220,call,2025-07-17
ACT002984,OPP01221,meeting_online,2025-07-26
ACT002985,OPP01222,linkedin,2025-07-20
ACT002986,OPP01223,call,2025-10-09
ACT002987,OPP01223,call,2025-07-21
ACT002988,OPP01223,call,2025-08-30
ACT002989,OPP01223,meeting_f2f,2025-07-18
ACT002990,OPP01223,call,2025-06-26
ACT002991,OPP01223,linkedin,2025-08-16
ACT002992,OPP01224,linkedin,2025-06-10
ACT002993,OPP01224,meeting_f2f,2025-06-19
ACT002994,OPP01224,meeting_f2f,2025-06-05
ACT002995,OPP01225,linkedin,2025-07-21
ACT002996,OPP01225,call,2025-06-23
ACT002997,OPP01225,call,2025-06-22
ACT002998,OPP01225,call,2025-07-27
ACT002999,OPP01226,meeting_f2f,2025-06-28
ACT003000,OPP01226,meeting_online,2025-07-06
ACT003001,OPP01227,meeting_f2f,2025-08-05
ACT003002,OPP01229,call,2025-06-20
ACT003003,OPP01229,linkedin,2025-07-10
ACT003004,OPP01229,meeting_online,2025-06-30
ACT003005,OPP01229,meeting_online,2025-07-29
ACT003006,OPP01231,linkedin,2025-10-05
ACT003007,OPP01231,call,2025-07-03
ACT003008,OPP01231,call,2025-08-26
ACT003009,OPP01232,meeting_online,2025-08-13
ACT003010,OPP01232,meeting_f2f,2025-08-01
ACT003011,OPP01233,linkedin,2025-08-20
ACT003012,OPP01233,call,2025-08-24
ACT003013,OPP01234,call,2025-09-14
ACT003014,OPP01234,call,2025-08-16
ACT003015,OPP01235,call,2025-07-08
ACT003016,OPP01236,call,2025-08-20
ACT003017,OPP01237,linkedin,2025-06-24
ACT003018,OPP01237,call,2025-07-09
ACT003019,OPP01237,call,2025-07-08
ACT003020,OPP01237,call,2025-07-16
ACT003021,OPP01240,linkedin,2025-07-06
ACT003022,OPP01240,linkedin,2025-07-29
ACT003023,OPP01241,meeting_f2f,2025-07-05
ACT003024,OPP01241,call,2025-07-03
ACT003025,OPP01241,meeting_online,2025-06-24
ACT003026,OPP01242,linkedin,2025-06-24
ACT003027,OPP01242,meeting_online,2025-06-12
ACT003028,OPP01242,linkedin,2025-06-24
ACT003029,OPP01243,linkedin,2025-07-30
ACT003030,OPP01244,call,2025-07-19
ACT003031,OPP01244,meeting_online,2025-08-06
ACT003032,OPP01246,linkedin,2025-07-10
ACT003033,OPP01246,call,2025-06-24
ACT003034,OPP01247,call,2025-07-05
ACT003035,OPP01247,meeting_f2f,2025-08-06
ACT003036,OPP01247,linkedin,2025-08-04
ACT003037,OPP01248,meeting_f2f,2025-06-16
ACT003038,OPP01248,linkedin,2025-07-08
ACT003039,OPP01248,meeting_f2f,2025-07-06
ACT003040,OPP01248,call,2025-07-26
ACT003041,OPP01249,call,2025-06-24
ACT003042,OPP01249,call,2025-07-28
ACT003043,OPP01249,call,2025-06-29
ACT003044,OPP01250,call,2025-07-01
ACT003045,OPP01251,linkedin,2025-08-19
ACT003046,OPP01252,meeting_f2f,2025-07-20
ACT003047,OPP01252,meeting_online,2025-08-30
ACT003048,OPP01252,call,2025-07-03
ACT003049,OPP01253,call,2025-06-22
ACT003050,OPP01253,call,2025-06-15
ACT003051,OPP01253,linkedin,2025-07-11
ACT003052,OPP01254,meeting_f2f,2025-08-13
ACT003053,OPP01257,meeting_f2f,2025-06-16
ACT003054,OPP01258,linkedin,2025-06-30
ACT003055,OPP01258,call,2025-08-01
ACT003056,OPP01259,meeting_f2f,2025-07-06
ACT003057,OPP01259,call,2025-09-22
ACT003058,OPP01260,call,2025-07-10
ACT003059,OPP01260,linkedin,2025-09-04
ACT003060,OPP01260,call,2025-09-12
ACT003061,OPP01260,meeting_online,2025-07-30
ACT003062,OPP01262,call,2025-06-14
ACT003063,OPP01263,call,2025-09-01
ACT003064,OPP01263,call,2025-10-04
ACT003065,OPP01263,call,2025-07-20
ACT003066,OPP01263,meeting_online,2025-07-07
ACT003067,OPP01263,call,2025-09-01
ACT003068,OPP01264,call,2025-09-20
ACT003069,OPP01264,meeting_online,2025-07-21
ACT003070,OPP01264,meeting_f2f,2025-08-31
ACT003071,OPP01265,call,2025-07-11
ACT003072,OPP01266,linkedin,2025-07-08
ACT003073,OPP01266,linkedin,2025-07-19
ACT003074,OPP01267,linkedin,2025-08-05
ACT003075,OPP01267,meeting_online,2025-08-07
ACT003076,OPP01269,call,2025-08-27
ACT003077,OPP01269,meeting_online,2025-08-08
ACT003078,OPP01269,call,2025-07-09
ACT003079,OPP01269,meeting_online,2025-08-07
ACT003080,OPP01269,call,2025-08-25
ACT003081,OPP01272,call,2025-08-25
ACT003082,OPP01272,call,2025-08-26
ACT003083,OPP01273,meeting_f2f,2025-06-01
ACT003084,OPP01274,call,2025-08-01
ACT003085,OPP01274,call,2025-07-11
ACT003086,OPP01274,meeting_online,2025-07-09
ACT003087,OPP01277,call,2025-06-21
ACT003088,OPP01277,meeting_f2f,2025-08-02
ACT003089,OPP01277,meeting_online,2025-06-04
ACT003090,OPP01278,linkedin,2025-06-30
ACT003091,OPP01279,meeting_f2f,2025-09-14
ACT003092,OPP01279,meeting_online,2025-08-07
ACT003093,OPP01279,call,2025-07-19
ACT003094,OPP01282,call,2025-08-06
ACT003095,OPP01284,call,2025-10-15
ACT003096,OPP01285,linkedin,2025-07-11
ACT003097,OPP01286,call,2025-07-02
ACT003098,OPP01286,call,2025-06-16
ACT003099,OPP01286,call,2025-07-23
ACT003100,OPP01287,call,2025-06-28
ACT003101,OPP01287,call,2025-06-23
ACT003102,OPP01287,meeting_online,2025-06-20
ACT003103,OPP01287,linkedin,2025-06-23
ACT003104,OPP01287,linkedin,2025-06-14
ACT003105,OPP01288,call,2025-07-02
ACT003106,OPP01288,call,2025-08-30
ACT003107,OPP01288,call,2025-07-31
ACT003108,OPP01289,meeting_online,2025-07-12
ACT003109,OPP01289,meeting_f2f,2025-07-31
ACT003110,OPP01290,meeting_online,2025-07-31
ACT003111,OPP01291,call,2025-08-02
ACT003112,OPP01292,meeting_f2f,2025-06-28
ACT003113,OPP01292,call,2025-09-15
ACT003114,OPP01292,call,2025-08-29
ACT003115,OPP01292,call,2025-07-04
ACT003116,OPP01293,call,2025-08-11
ACT003117,OPP01293,meeting_online,2025-06-18
ACT003118,OPP01294,meeting_f2f,2025-08-28
ACT003119,OPP01294,linkedin,2025-07-04
ACT003120,OPP01294,meeting_online,2025-08-30
ACT003121,OPP01296,meeting_f2f,2025-06-28
ACT003122,OPP01297,linkedin,2025-06-09
ACT003123,OPP01299,call,2025-07-08
ACT003124,OPP01299,meeting_online,2025-08-11
ACT003125,OPP01300,meeting_f2f,2025-08-14
ACT003126,OPP01301,meeting_online,2025-06-24
ACT003127,OPP01301,call,2025-06-22
ACT003128,OPP01302,meeting_f2f,2025-08-14
ACT003129,OPP01302,call,2025-08-07
ACT003130,OPP01302,call,2025-07-09
ACT003131,OPP01302,call,2025-07-04
ACT003132,OPP01302,linkedin,2025-08-25
ACT003133,OPP01303,call,2025-07-02
ACT003134,OPP01304,linkedin,2025-07-07
ACT003135,OPP01304,call,2025-07-09
ACT003136,OPP01304,linkedin,2025-07-20
ACT003137,OPP01305,call,2025-07-29
ACT003138,OPP01306,meeting_online,2025-08-26
ACT003139,OPP01306,call,2025-06-09
ACT003140,OPP01306,linkedin,2025-07-01
ACT003141,OPP01307,meeting_online,2025-07-13
ACT003142,OPP01307,call,2025-07-04
ACT003143,OPP01307,meeting_online,2025-07-14
ACT003144,OPP01308,call,2025-08-12
ACT003145,OPP01308,call,2025-07-14
ACT003146,OPP01308,linkedin,2025-08-08
ACT003147,OPP01309,call,2025-07-12
ACT003148,OPP01309,call,2025-08-12
ACT003149,OPP01309,call,2025-09-11
ACT003150,OPP01310,meeting_f2f,2025-08-08
ACT003151,OPP01310,meeting_online,2025-07-24
ACT003152,OPP01310,call,2025-07-12
ACT003153,OPP01311,call,2025-06-29
ACT003154,OPP01311,meeting_online,2025-07-15
ACT003155,OPP01311,meeting_f2f,2025-07-03
ACT003156,OPP01311,meeting_f2f,2025-07-04
ACT003157,OPP01313,meeting_online,2025-06-29
ACT003158,OPP01313,meeting_online,2025-07-19
ACT003159,OPP01314,call,2025-08-03
ACT003160,OPP01314,meeting_online,2025-07-24
ACT003161,OPP01314,call,2025-07-14
ACT003162,OPP01315,call,2025-08-15
ACT003163,OPP01316,call,2025-07-11
ACT003164,OPP01316,,2025-07-06
ACT003165,OPP01316,call,2025-06-23
ACT003166,OPP01316,call,2025-06-21
ACT003167,OPP01317,meeting_online,2025-06-28
ACT003168,OPP01317,call,2025-08-22
ACT003169,OPP01317,call,2025-10-03
ACT003170,OPP01318,call,2025-07-19
ACT003171,OPP01318,meeting_f2f,2025-07-20
ACT003172,OPP01319,call,2025-06-25
ACT003173,OPP01320,call,2025-07-03
ACT003174,OPP01320,call,2025-08-12
ACT003175,OPP01320,call,2025-07-03
ACT003176,OPP01320,linkedin,2025-08-08
ACT003177,OPP01322,linkedin,2025-07-11
ACT003178,OPP01323,call,2025-08-11
ACT003179,OPP01324,call,2025-06-27
ACT003180,OPP01324,call,2025-06-15
ACT003181,OPP01324,meeting_f2f,2025-06-11
ACT003182,OPP01325,meeting_online,2025-09-30
ACT003183,OPP01325,meeting_f2f,2025-08-28
