opportunity_id,created_date,closed_date,arr,status,salesperson_id,source,type,account_id
OPP01168,2025-06-26,2025-10-04,5500,created,SP002,cold prospection,new business,ACC0008
OPP01169,2025-06-02,2025-09-24,9000,qualified,SP002,marketing,new business,ACC0059
OPP01170,2025-06-22,2025-09-24,22000,qualified,SP003,marketing,upsell,ACC0002
OPP01171,2025-06-11,2025-08-18,11000,lost,SP003,marketing,new business,ACC0114
OPP01172,2025-06-04,2025-07-17,24500,qualified,SP001,referral,upsell,ACC0002
OPP01173,2025/06/05,2025/08/17,6000,created,SP003,cold prospection,new business,ACC0080
OPP01174,2025-06-05,2025-09-07,9500,created,SP001,event,upsell,ACC0008
OPP01175,2025-06-10,2025-07-08,8000,lost,SP003,marketing,new business,ACC0086
OPP01176,2025-06-10 00:00:00,2025-10-07 00:00:00,41500,qualified,SP002,marketing,new business,ACC0002
OPP01177,2025-06-27,2025-08-26,7500,qualified,SP003,cold prospection,new business,ACC0008
OPP01178,2025-06-03,2025-08-11,19000,won,SP005,cold prospection,new business,ACC0033
OPP01179,2025-06-19,2025-08-21,14500,won,SP006,cold prospection,new business,ACC0040
OPP01180,2025-06-29,2025-07-19,11000,created,SP004,marketing,new business,ACC0063
OPP01182,2025-06-13,2025-08-08,15000,lost,SP004,cold prospection,new business,ACC0108
OPP01183,2025-06-18,2025-08-01,19500,created,SP004,cold prospection,upsell,ACC0023
OPP01184,2025-06-01,2025-07-19,45500,created,SP004,cold prospection,new business,ACC0033
OPP01186,2025-06-22,2025-07-16,7500,won,SP004,cold prospection,new business,ACC0051
OPP01187,2025-06-15,2025-09-17,15000,lost,SP004,marketing,new business,ACC0050
OPP01188,2025-06-26,2025-10-30,48000,qualified,SP006,referral,new business,ACC0113
OPP01189,2025-06-26,2025-10-27,9000,qualified,SP004,referral,new business,ACC0033
OPP01190,2025-06-08,2025-07-12,39500,won,SP004,cold prospection,upsell,ACC0098
OPP01191,2025-06-05,2025-10-04,22000,created,SP005,marketing,new business,ACC0035
OPP01192,2025-06-19,2025-08-28,12000,won,SP005,marketing,upsell,ACC0033
OPP01193,2025-06-06,2025-09-06,22000,won,SP006,cold prospection,new business,ACC0051
OPP01194,2025-06-17,2025-09-07,35500,qualified,SP005,referral,new business,ACC0030
OPP01195,2025-06-16,2025-10-30,12000,qualified,SP005,cold prospection,new business,ACC0081
OPP01196,2025-06-07,2025-07-24,8000,created,SP005,marketing,upsell,ACC0109
OPP01197,2025-06-30,2025-08-21,11500,qualified,SP005,marketing,new business,ACC0036
OPP01198,2025-06-08,2025-09-30,7500,qualified,SP006,marketing,new business,ACC0012
OPP01199,2025-06-12,2025-07-05,5500,created,SP005,marketing,new business,ACC0040
OPP01200,2025/06/12,2025/08/26,8000,lost,SP004,cold prospection,new business,ACC0038
OPP01201,2025-06-09,2025-08-14,7000,created,SP004,cold prospection,new business,ACC0018
OPP01202,2025-06-11,2025-07-26,10500,won,SP005,marketing,new business,ACC0038
OPP01203,2025-06-05,2025-08-12,12500,qualified,SP006,event,new business,ACC0096
OPP01204,2025-06-26,2025-09-27,7000,lost,SP005,marketing,new business,ACC0051
OPP01205,2025-06-25,2025-08-28,19000,qualified,SP004,cold prospection,new business,ACC0109
OPP01206,2025-06-19,2025-11-05,22500,qualified,SP006,cold prospection,upsell,ACC0098
OPP01207,2025-06-07,2025-08-09,5500,lost,SP005,marketing,new business,ACC0098
OPP01208,2025-06-18,2025-07-24,11000,created,SP004,marketing,new business,ACC0050
OPP01209,2025-06-22,2025-09-04,23500,created,SP005,event,new business,ACC0040
OPP01210,2025-06-18,2025-10-03,8000,qualified,SP005,cold prospection,upsell,ACC0040
OPP01211,11/06/2025,06/09/2025,40000,lost,SP006,cold prospection,new business,ACC0085
OPP01212,2025-06-13,2025-08-21,10000,created,SP004,marketing,new business,ACC0051
OPP01213,2025-06-15,2025-07-26,5000,created,SP006,cold prospection,new business,ACC0113
OPP01214,2025-06-23,2025-08-07,6500,created,SP006,cold prospection,upsell,ACC0063
OPP01215,2025-06-08,2025-09-09,16000,qualified,SP005,cold prospection,new business,ACC0088
OPP01217,2025-06-13,2025-08-01,21500,lost,SP004,marketing,new business,ACC0023
OPP01218,2025-06-16 00:00:00,2025-08-29 00:00:00,9000,qualified,SP004,marketing,new business,ACC0083
OPP01219,2025-06-09,2025-08-15,17500,lost,SP004,cold prospection,new business,ACC0009
OPP01220,2025-06-26,2025-10-11,8000,qualified,SP004,marketing,new business,ACC0076
OPP01221,2025-06-24,2025-08-31,15000,won,SP004,event,new business,ACC0038
OPP01222,2025-06-26,2025-07-28,9500,won,SP005,cold prospection,new business,ACC0051
OPP01223,2025-06-20,2025-10-17,8000,qualified,SP006,cold prospection,new business,ACC0056
OPP01224,2025-06-02 00:00:00,2025-07-17 00:00:00,31500,lost,SP004,marketing,upsell,ACC0113
OPP01225,2025-06-22,2025-07-29,29000,won,SP004,cold prospection,upsell,ACC0094
OPP01226,2025-06-25,2025-07-14,22500,lost,SP006,marketing,new business,ACC0018
OPP01227,2025-06-25,2025-08-31,7000,qualified,SP005,cold prospection,new business,ACC0056
OPP01228,2025-06-21,2025-08-18,13500,won,SP006,cold prospection,new business,ACC0088
OPP01229,2025-06-07,2025-07-11,23500,created,SP005,marketing,new business,ACC0012
OPP01230,2025-06-15,2025-09-13,12500,created,SP005,marketing,new business,ACC0060
OPP01231,2025-06-16,2025-10-21,23500,created,SP005,cold prospection,new business,ACC0108
OPP01232,2025-06-18,2025-10-01,15500,created,SP006,cold prospection,new business,ACC0051
OPP01233,2025-06-12,2025-08-29,18000,won,SP004,marketing,new business,ACC0033
OPP01234,2025-06-27,2025-10-24,13500,qualified,SP006,cold prospection,upsell,ACC0104
OPP01235,2025-06-10,2025-07-21,17000,qualified,SP005,referral,upsell,ACC0012
OPP01236,2025-06-12,2025-08-24,6000,created,SP004,event,new business,ACC0033
OPP01237,2025-06-22,2025-07-24,19000,created,SP006,cold prospection,upsell,ACC0016
OPP01238,2025-06-06,2025-10-23,22500,qualified,SP004,cold prospection,new business,ACC0056
OPP01240,2025-06-11,2025-08-25,5500,qualified,SP004,cold prospection,new business,ACC0009
OPP01241,2025-06-22,2025-07-07,6000,won,SP005,cold prospection,new business,ACC0085
OPP01242,2025-06-10,2025-07-03,21000,lost,SP006,event,new business,ACC0063
OPP01243,2025-06-30,2025-08-01,6000,created,SP006,marketing,upsell,ACC0030
OPP01244,2025-06-22,2025-10-16,5000,qualified,SP006,referral,new business,ACC0023
OPP01245,2025-06-22,2025-10-12,21500,qualified,SP005,marketing,new business,ACC0016
OPP01246,2025-06-24,2025-07-30,50000,qualified,SP004,referral,new business,ACC0076
OPP01247,2025-06-10,2025-08-15,15000,qualified,SP004,cold prospection,new business,ACC0096
OPP01248,2025-06-10,2025-10-05,18000,qualified,SP004,marketing,upsell,ACC0023
OPP01249,2025-06-15,2025-08-24,13500,qualified,SP006,cold prospection,upsell,ACC0113
OPP01250,2025-06-26,2025-07-09,15000,lost,SP005,event,new business,ACC0085
OPP01251,2025-06-11,2025-10-09,29000,qualified,SP004,marketing,upsell,ACC0033
OPP01252,2025-06-08,2025-09-07,25000,qualified,SP007,marketing,new business,ACC_MISSING_03
OPP01253,2025-06-07,2025-07-13,28000,lost,SP007,cold prospection,new business,ACC0075
OPP01254,2025-06-18,2025-09-15,20500,qualified,SP007,event,new business,ACC0029
OPP01255,2025-06-08,2025-07-26,41500,won,SP007,marketing,new business,ACC0021
OPP01256,2025-06-21,2025-08-31,19000,lost,SP007,referral,new business,ACC0031
OPP01257,2025-06-13,2025-09-10,28500,qualified,SP007,event,new business,ACC0021
OPP01258,2025-06-27,2025-08-30,31000,lost,SP007,event,upsell,ACC0001
OPP01259,2025-06-30,2025-10-13,56000,qualified,SP007,marketing,new business,ACC0066
OPP01260,2025-06-15,2025-09-19,29000,qualified,SP007,marketing,new business,ACC0041
OPP01261,2025-06-05,2025-08-28,23500,created,SP007,cold prospection,new business,ACC0001
OPP01262,2025-06-14,2025-09-19,40000,qualified,SP007,cold prospection,upsell,ACC0100
OPP01263,2025-06-29,2025-10-14,51000,qualified,SP007,referral,upsell,ACC0015
OPP01264,2025-06-25,2025-09-24,42000,won,SP007,marketing,new business,ACC0062
OPP01265,2025-06-21,2025-08-01,31000,won,SP007,referral,new business,ACC0049
OPP01266,2025-06-12,2025-07-10,15000,won,SP007,marketing,new business,ACC0093
OPP01267,2025-06-22,2025-09-24,15500,created,SP007,cold prospection,upsell,ACC0031
OPP01269,2025-06-29,2025-09-01,22000,lost,SP007,marketing,new business,ACC0062
OPP01270,2025-06-23,2025-09-25,28000,lost,SP007,marketing,upsell,ACC0062
OPP01271,2025-06-24,2025-07-15,32000,lost,SP007,marketing,new business,ACC0102
OPP01272,2025-06-26,2025-10-19,21000,created,SP007,marketing,new business,ACC0106
OPP01273,2025-06-01,2025-07-18,22000,qualified,SP007,marketing,new business,ACC0106
OPP01274,2025-06-21,2025-08-17,34500,qualified,SP007,cold prospection,new business,ACC0100
OPP01275,2025-06-06,2025-08-07,25000,qualified,SP007,cold prospection,new business,ACC0055
OPP01277,2025-06-04,2025-08-11,8500,created,SP007,cold prospection,new business,ACC0006
OPP01278,2025-06-08,2025-06-30,28500,won,SP007,cold prospection,new business,ACC0058
OPP01279,2025-06-01,2025-09-30,6500,created,SP007,referral,new business,ACC0015
OPP01280,2025-06-25,2025-09-11,40500,qualified,SP007,marketing,new business,ACC0058
OPP01281,2025-06-11,2025-08-16,52500,created,SP007,cold prospection,new business,ACC0106
OPP01282,2025-06-12,2025-08-29,50500,created,SP007,event,new business,ACC0103
OPP01283,2025-06-30,2025-09-15,27500,won,SP007,marketing,new business,ACC0001
OPP01284,2025-06-27,2025-10-27,68000,qualified,SP007,cold prospection,new business,ACC0039
OPP01285,2025-06-07,2025-07-28,33500,lost,SP007,cold prospection,new business,ACC0075
OPP01286,2025-06-02,2025-09-22,23000,qualified,SP007,event,new business,ACC0092
OPP01287,2025-06-12,2025-07-04,22000,lost,SP007,cold prospection,new business,ACC0058
OPP01288,2025-06-07,2025-09-23,26500,qualified,SP007,cold prospection,new business,ACC0118
OPP01289,2025-06-16,2025-09-04,25000,lost,SP007,marketing,upsell,ACC0032
OPP01290,2025-06-29,2025-10-11,27000,qualified,SP007,event,new business,ACC0015
OPP01291,2025-06-22,2025-10-26,24000,qualified,SP007,cold prospection,upsell,ACC0015
OPP01292,2025-06-13,2025-09-16,31000,won,SP007,referral,new business,ACC0029
OPP01293,2025-06-04,2025-08-15,39500,won,SP007,marketing,new business,ACC0064
OPP01294,2025-06-28,2025-09-22,59500,lost,SP007,cold prospection,new business,ACC0065
OPP01296,2025-06-08,2025-07-09,6000,created,SP007,marketing,new business,ACC0031
OPP01297,2025-06-07,2025-10-29,6000,qualified,SP007,event,new business,ACC0065
OPP01299,2025-06-26,2025-09-19,14500,won,SP007,cold prospection,new business,ACC0062
OPP01300,2025-06-18,2025-08-14,22500,created,SP007,marketing,new business,ACC0037
OPP01301,2025-06-20,2025-07-04,16500,won,SP007,cold prospection,new business,ACC0019
OPP01302,2025-06-23,2025-09-14,11500,lost,SP007,event,new business,ACC0031
OPP01303,2025-06-16,2025-07-03,42000,lost,SP007,cold prospection,upsell,ACC0093
OPP01304,2025-06-27,2025-08-04,47000,won,SP007,cold prospection,new business,ACC0118
OPP01305,2025-06-28,2025-09-21,18500,qualified,SP007,referral,upsell,ACC0118
OPP01306,2025-06-06,2025-09-03,7500,qualified,SP007,event,upsell,ACC0064
OPP01307,2025-06-13,2025-07-29,23000,won,SP007,cold prospection,new business,ACC0062
OPP01308,2025-06-28,2025-10-22,30500,created,SP007,cold prospection,upsell,ACC0015
OPP01309,2025-06-30,2025-09-21,13500,won,SP007,marketing,new business,ACC0055
OPP01310,2025-06-10,2025-10-03,17000,created,SP007,cold prospection,new business,ACC0022
OPP01311,2025-06-28,2025-07-26,30500,lost,SP007,referral,new business,ACC0092
OPP01312,2025-06-22,2025-09-10,21000,created,SP007,referral,new business,ACC0005
OPP01313,2025-06-21,2025-08-14,31500,qualified,SP007,cold prospection,new business,ACC0065
OPP01314,2025-06-08,2025-09-12,9000,created,SP008,cold prospection,new business,ACC0116
OPP01315,2025-06-23,2025-09-24,17500,lost,SP009,marketing,new business,ACC_MISSING_00
OPP01316,2025-06-15,2025-07-15,5000,created,SP008,referral,new business,ACC0007
OPP01317,2025-06-08,2025-10-01,6500,created,SP009,cold prospection,new business,ACC0116
OPP01318,2025/06/21,2025/08/07,9000,qualified,SP008,event,new business,ACC0084
OPP01319,2025-06-18,2025-06-30,16500,lost,SP009,event,new business,ACC0115
OPP01320,2025-06-26,2025-10-13,42000,qualified,SP008,marketing,upsell,ACC0054
OPP01321,2025-06-25,2025-09-29,6500,created,SP009,marketing,new business,ACC0054
OPP01322,2025-06-11,2025-07-27,5500,created,SP009,cold prospection,new business,ACC0007
OPP01323,2025-06-25,2025-09-07,40500,lost,SP009,referral,new business,ACC0054
OPP01324,2025-06-06,2025-07-01,14000,created,SP008,event,new business,ACC0007
OPP01325,2025-06-22,2025-10-23,10500,qualified,SP008,referral,upsell,ACC0073
OPP01326,2025-06-20,2025-07-05,32000,won,SP009,cold prospection,new business,ACC0054
OPP01327,2025-06-10,2025-07-17,24500,won,SP010,cold prospection,new business,ACC_MISSING_07
OPP01328,2025-06-24,2025-08-31,11000,qualified,SP010,cold prospection,upsell,ACC0034
OPP01329,2025-06-03,2025-07-01,55500,lost,SP010,cold prospection,new business,ACC0099
OPP01330,2025-06-24,2025-09-14,12000,won,SP010,event,new business,ACC0072
OPP01331,2025-06-20,2025-08-09,25500,lost,SP010,marketing,upsell,ACC0099
OPP01332,2025-06-01,2025-08-28,9000,created,SP010,cold prospection,new business,ACC0034
OPP01333,2025-06-21,2025-08-04,35000,lost,SP010,event,new business,ACC0097
OPP01334,2025-06-09,2025-08-11,34000,qualified,SP010,referral,new business,ACC0034
OPP01335,2025-06-06,2025-08-09,13000,created,SP010,marketing,upsell,ACC0110
OPP01336,2025-06-20,2025-10-14,6500,created,SP010,event,new business,ACC0025
OPP01337,2025-06-26,2025-09-02,15500,qualified,SP010,cold prospection,new business,ACC0110
OPP01338,2025-06-05,2025-08-13,8500,qualified,SP010,referral,new business,ACC0099
OPP01339,2025-06-23,2025-07-26,51500,won,SP010,cold prospection,new business,ACC0099
OPP01340,2025-06-15,2025-08-30,18500,lost,SP010,referral,upsell,ACC0087
OPP01341,2025-07-27,2025-08-17,10500,won,SP001,cold prospection,upsell,ACC0047
OPP01342,11/07/2025,01/11/2025,7500,created,SP001,marketing,new business,ACC0105
OPP01343,2025-07-03,2025-10-09,6000,qualified,SP003,referral,new business,ACC0046
OPP01344,2025-07-22,2025-10-30,7500,qualified,SP003,marketing,new business,ACC0017
OPP01345,2025-07-04,2025-07-14,25000,won,SP002,marketing,new business,ACC0002
OPP01346,2025-07-24,2025-10-26,9000,lost,SP002,event,upsell,ACC0043
OPP01347,2025-07-29,2025-10-24,7500,won,SP003,cold prospection,new business,ACC0114
OPP01348,2025-07-30,2025-10-04,14500,created,SP003,referral,new business,ACC0042
OPP01349,2025-07-14,2025-08-17,14000,created,SP002,event,new business,ACC0059
OPP01350,2025-07-28,2025-09-23,10500,created,SP001,marketing,new business,ACC0046
OPP01351,2025-07-13,2025-10-13,22500,lost,SP001,referral,new business,ACC0047
OPP01352,2025-07-30,2025-08-16,8500,lost,SP002,marketing,new business,ACC0101
OPP01353,2025-07-11,2025-09-13,5000,created,SP002,cold prospection,new business,ACC0053
OPP01354,2025-07-04,2025-09-29,19500,created,SP002,cold prospection,new business,ACC0079
OPP01355,2025-07-16,2025-08-27,11000,lost,SP001,cold prospection,new business,ACC0020
OPP01356,2025-07-10,2025-09-26,11500,lost,SP002,cold prospection,upsell,ACC0069
OPP01357,2025-07-15,2025-09-18,21000,created,SP003,referral,new business,ACC0070
OPP01358,2025-07-23,2025-08-17,8000,created,SP001,cold prospection,new business,ACC0014
OPP01359,2025-07-02,2025-09-21,14500,created,SP001,cold prospection,upsell,ACC0112
OPP01360,2025-07-16,2025-08-11,43000,lost,SP003,event,new business,ACC0079
OPP01361,2025-07-29,2025-09-26,9000,won,SP002,referral,new business,ACC0080
OPP01362,2025-07-26,2025-10-18,8500,created,SP001,cold prospection,new business,ACC0017
OPP01363,2025-07-27,2025-08-07,13500,lost,SP002,cold prospection,new business,ACC0069
OPP01365,2025-07-04,2025-11-06,18500,created,SP002,event,new business,ACC0117
OPP01366,2025-07-04,2025-08-07,17000,won,SP003,marketing,upsell,ACC0080
OPP01367,2025-07-21,2025-09-30,7500,created,SP001,referral,upsell,ACC0042
OPP01369,2025-07-21,2025-10-25,7500,qualified,SP001,cold prospection,new business,ACC0042
OPP01370,2025-07-04,2025-09-06,6000,created,SP002,referral,new business,ACC0057
OPP01371,2025-07-06,2025-10-29,4000,created,SP001,cold prospection,new business,ACC0002
OPP01372,2025-07-20,2025-10-10,2500,created,SP001,cold prospection,new business,ACC0069
OPP01373,2025-07-01,2025-07-27,40500,lost,SP003,event,new business,ACC0089
OPP01374,2025-07-12,2025-10-02,5500,qualified,SP003,marketing,new business,ACC0091
OPP01375,2025-07-03,2025-09-28,11500,won,SP001,marketing,new business,ACC0017
OPP01376,2025-07-30,2025-10-15,9500,created,SP003,marketing,new business,ACC0027
OPP01377,2025-07-11,2025-08-15,15500,lost,SP002,cold prospection,new business,ACC0074
OPP01378,2025-07-05,2025-09-10,21500,qualified,SP001,event,new business,ACC0068
OPP01379,2025-07-18,2025-11-21,15500,qualified,SP002,marketing,new business,ACC0057
OPP01380,2025-07-17,2025-09-10,7000,created,SP003,cold prospection,new business,ACC0003
OPP01381,2025-07-19,2025-11-20,7000,created,SP001,event,new business,ACC0117
OPP01382,2025-07-03,2025-08-31,15000,won,SP001,cold prospection,new business,ACC0070
OPP01383,2025-07-20,2025-08-29,8000,created,SP002,cold prospection,new business,ACC0028
OPP01384,2025-07-30,2025-12-04,28500,qualified,SP003,cold prospection,new business,ACC0071
OPP01385,2025-07-23,2025-09-09,7000,created,SP002,cold prospection,new business,ACC0089
OPP01386,2025-07-05,2025-11-03,8500,created,SP002,referral,upsell,ACC0017
OPP01387,2025-07-07,2025-09-09,13500,created,SP003,cold prospection,upsell,ACC0014
OPP01388,2025-07-31,2025-09-06,15000,created,SP003,cold prospection,new business,ACC0089
OPP01389,2025-07-02,2025-08-09,14500,lost,SP003,cold prospection,new business,ACC0002
OPP01390,2025-07-09,2025-10-01,6500,won,SP001,event,new business,ACC0086
OPP01392,2025-07-15,2025-10-17,6500,created,SP001,cold prospection,upsell,ACC0048
OPP01393,2025-07-15 00:00:00,2025-12-12 00:00:00,8500,qualified,SP001,marketing,new business,ACC0069
OPP01394,2025-07-27,2025-12-02,14000,qualified,SP001,cold prospection,new business,ACC0027
OPP01395,2025-07-29,2025-09-01,25500,won,SP001,cold prospection,new business,ACC0067
OPP01396,2025-07-08,2025-07-30,13000,lost,SP002,cold prospection,new business,ACC0107
OPP01397,2025/07/25,2025/10/02,6500,created,SP001,event,upsell,ACC0095
OPP01398,2025-07-21,2025-08-20,17500,created,SP001,marketing,upsell,ACC0017
OPP01399,26/07/2025,12/12/2025,12500,qualified,SP001,cold prospection,new business,ACC0013
OPP01400,2025-07-16,2025-09-03,54500,lost,SP003,cold prospection,new business,ACC0070
OPP01401,2025-07-02,2025-09-29,8000,created,SP003,cold prospection,upsell,ACC0117
OPP01402,2025-07-10 00:00:00,2025-09-11 00:00:00,6000,lost,SP004,referral,new business,ACC0076
OPP01403,2025-07-01,2025-09-19,31500,qualified,SP004,event,new business,ACC0056
OPP01404,2025-07-13,2025-08-06,23000,won,SP006,referral,new business,ACC0113
OPP01405,2025-07-08,2025-10-29,12500,qualified,SP004,referral,new business,ACC0038
OPP01406,2025-07-03,2025-09-15,5500,created,SP004,marketing,new business,ACC0083
